"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc";"norm.sc"
"1327";1327;"Q15738";"Q15738";"Q15738";"NSDHL_HUMAN";"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating";"NSDHL";4;5;0,000117400276487448;NA;3;NA;2;NA;3;NA;2;NA;0,000388329990440252;NA;0,000235883837881107;"integral component of membrane, endoplasmic reticulum, lipid particle, endoplasmic reticulum membrane, intracellular membrane-bounded organelle";0,000115724667870203
"1329";1329;"Q15785";"Q15785";"Q15785";"TOM34_HUMAN";"Mitochondrial import receptor subunit TOM34";"TOMM34";3;7;0,000198402667902089;1;2;2;2;1;2;2;2;0,000154690323031383;0,000312507198347819;0,000285001180266964;0,000284740037312792;"mitochondrial outer membrane, nucleus, cytoplasm, integral component of membrane";0,000162014535018284
"1348";1348;"Q16644";"Q16644";"Q16644";"MAPK3_HUMAN";"MAP kinase-activated protein kinase 3";"MAPKAPK3";3;3;9,8257972617393e-05;NA;2;1;0;NA;2;1;0;NA;0,000379180854539828;0,000153691735955483;NA;"cytoplasm, nuclear membrane, nucleus, cytosol, nucleoplasm";6,94348007221219e-05
"1352";1352;"Q16718";"Q16718";"Q16718";"NDUA5_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5";"NDUFA5";3;12;0,00090600627165141;3;3;2;2;3;3;3;3;0,00123618904698355;0,00124868177960529;0,00113877626770464;0,00113773282150413;"mitochondrial inner membrane, mitochondrial respiratory chain complex I";0,000277739202888488
"1356";1356;"Q16795";"Q16795";"Q16795";"NDUA9_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial";"NDUFA9";7;18;0,000418156740762189;4;2;6;4;4;3;7;4;0,000507154480813765;0,000384209778340091;0,00081758296142897;0,000466762183181182;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrial membrane, mitochondrial matrix";0,000416608804332732
"1362";1362;"Q16891";"Q16891-1,Q16891-2";"Q16891-1,Q16891-2";"IMMT_HUMAN";"Mitochondrial inner membrane protein";"IMMT";22;73;0,000421727193730439;16;15;16;16;17;16;20;20;NA;NA;NA;NA;"mitochondrial inner membrane, integral component of membrane, mitochondrion";0,00168958015090497
"1371";1371;"Q3ZCQ8";"Q3ZCQ8-1,Q3ZCQ8-2";"Q3ZCQ8-1,Q3ZCQ8-2";"TIM50_HUMAN";"Mitochondrial import inner membrane translocase subunit TIM50";"TIMM50";5;13;0,000161267405293948;2;3;3;3;2;4;4;3;NA;NA;NA;NA;"mitochondrion, nuclear speck, mitochondrial inner membrane, integral component of membrane, mitochondrial inner membrane presequence translocase complex";0,000300884136462528
"1372";1372;"Q4ADV7";"Q4ADV7-1,Q4ADV7-2,Q4ADV7-3";"Q4ADV7-1,Q4ADV7-2,Q4ADV7-3";"RIC1_HUMAN";"Protein RIC1 homolog";"KIAA1432";1;1;2,05154851861411e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"integral component of membrane";2,31449335740406e-05
"1381";1381;"Q53H12";"Q53H12-1";"Q53H12-1";"AGK_HUMAN";"Acylglycerol kinase, mitochondrial";"AGK";2;4;8,30147926631624e-05;NA;NA;1;2;NA;NA;2;2;NA;NA;NA;NA;"mitochondrial membrane, mitochondrion, intracellular membrane-bounded organelle";9,25797342961626e-05
"1383";1383;"Q53QZ3";"Q53QZ3";"Q53QZ3";"RHG15_HUMAN";"Rho GTPase-activating protein 15";"ARHGAP15";5;21;0,000387198469779445;3;4;3;2;5;6;6;4;0,000503150629649445;0,000609882469196691;0,000556202303384159;0,000370461774861696;"membrane, cytosol";0,000486043605054854
"1385";1385;"Q56VL3";"Q56VL3-1";"Q56VL3-1";"OCAD2_HUMAN";"OCIA domain-containing protein 2";"OCIAD2";3;9;0,000511834711906965;2;2;2;3;2;2;2;3;NA;NA;NA;NA;"endosome, mitochondrial inner membrane";0,000208304402166366
"1387";1387;"Q5BJD5";"Q5BJD5-1,Q5BJD5-2";"Q5BJD5-1,Q5BJD5-2";"TM41B_HUMAN";"Transmembrane protein 41B";"TMEM41B";1;1;1,50482141339581e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"integral component of membrane";2,31449335740406e-05
"1392";1392;"Q5JTH9";"Q5JTH9-1,Q5JTH9-2";"Q5JTH9-1,Q5JTH9-2";"RRP12_HUMAN";"RRP12-like protein";"RRP12";1;2;1,01288287887012e-05;1;1;NA;NA;1;1;NA;NA;NA;NA;NA;NA;"integral component of membrane, nuclear membrane, nucleolus";4,62898671480813e-05
"1393";1393;"Q5JTV8";"Q5JTV8-1";"Q5JTV8-1";"TOIP1_HUMAN";"Torsin-1A-interacting protein 1";"TOR1AIP1";3;6;9,01344146754404e-05;2;2;NA;2;2;2;NA;2;NA;NA;NA;NA;"nuclear inner membrane, integral component of membrane";0,000138869601444244
"1397";1397;"Q5SNT6";"Q5SNT6,Q641Q2-1,Q641Q2-2";"Q5SNT6,Q641Q2-1,Q641Q2-2";"FA21A_HUMAN, FA21B_HUMAN";"WASH complex subunit FAM21A, WASH complex subunit FAM21B";"FAM21A, FAM21B";3;3;6,6770474912048e-06;NA;3;NA;NA;NA;3;NA;NA;NA;0,000115600228598734;NA;NA;"early endosome, early endosome membrane, WASH complex";6,94348007221219e-05
"1398";1398;"Q5SW79";"Q5SW79-1";"Q5SW79-1";"CE170_HUMAN";"Centrosomal protein of 170 kDa";"CEP170";1;1;5,52907867800734e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"cytoplasm, centrosome, centriole, nuclear membrane, microtubule, spindle";2,31449335740406e-05
"1401";1401;"Q5T4S7";"Q5T4S7-1,Q5T4S7-2,Q5T4S7-3,Q5T4S7-4";"Q5T4S7-1,Q5T4S7-2,Q5T4S7-3,Q5T4S7-4";"UBR4_HUMAN";"E3 ubiquitin-protein ligase UBR4";"UBR4";1;1;4,22441666311192e-07;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"cytoplasm, integral component of membrane, nucleus, centrosome";2,31449335740406e-05
"1404";1404;"Q5VYK3";"Q5VYK3";"Q5VYK3";"ECM29_HUMAN";"Proteasome-associated protein ECM29 homolog";"ECM29";9;14;6,6456828598098e-05;NA;3;3;6;NA;3;4;7;NA;7,85079059264033e-05;9,5463809975601e-05;0,000166908590977661;"late endosome, endoplasmic reticulum, nucleus, ER to Golgi transport vesicle, endocytic vesicle, proteasome complex, centrosome, multivesicular body, endoplasmic reticulum-Golgi intermediate compartment, early endosome, cytoplasmic membrane-bounded vesicle";0,000324029070036569
"1406";1406;"Q6FI81";"Q6FI81-1,Q6FI81-3";"Q6FI81-1,Q6FI81-3";"CPIN1_HUMAN";"Anamorsin";"CIAPIN1";4;11;0,000154388889239743;2;2;4;1;3;3;4;1;NA;NA;NA;NA;"mitochondrial intermembrane space, nucleolus, nucleus, cytoplasm";0,000254594269314447
"1408";1408;"Q6IAN0";"Q6IAN0";"Q6IAN0";"DRS7B_HUMAN";"Dehydrogenase/reductase SDR family member 7B";"DHRS7B";1;1;2,69478788491189e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000135485176465372;NA;"peroxisomal membrane, integral component of membrane";2,31449335740406e-05
"1414";1414;"Q6P1A2";"Q6P1A2";"Q6P1A2";"MBOA5_HUMAN";"Lysophospholipid acyltransferase 5";"LPCAT3";4;9;0,00016185327645518;3;4;NA;NA;4;5;NA;NA;0,000392602134018048;0,000495712137009631;NA;NA;"integral component of membrane, endoplasmic reticulum membrane";0,000208304402166366
"1416";1416;"Q6P2E9";"Q6P2E9-1,Q6P2E9-2";"Q6P2E9-1,Q6P2E9-2";"EDC4_HUMAN";"Enhancer of mRNA-decapping protein 4";"EDC4";2;2;6,25129238113036e-06;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;"cytoplasm, cytoplasmic mRNA processing body, intracellular membrane-bounded organelle, cytosol, nucleus";4,62898671480813e-05
"1428";1428;"Q6WKZ4";"Q6WKZ4-3,Q6WKZ4-4";"Q6WKZ4-3,Q6WKZ4-4";"RFIP1_HUMAN";"Rab11 family-interacting protein 1";"RAB11FIP1";2;3;1,02393538105576e-05;2;NA;NA;1;2;NA;NA;1;NA;NA;NA;NA;"cytoplasm, phagocytic vesicle membrane, recycling endosome, intracellular membrane-bounded organelle";6,94348007221219e-05
"1430";1430;"Q6Y1H2";"Q6Y1H2";"Q6Y1H2";"HACD2_HUMAN";"Very-long-chain (3R)-3-hydroxyacyl-[acyl-carrier protein] dehydratase 2";"PTPLB";2;8;0,000275844429164209;1;1;2;1;1;2;3;2;0,000188186259120856;0,000380176079879827;0,000520071051392669;0,000346396344604932;"endoplasmic reticulum membrane, integral component of membrane";0,000185159468592325
"1432";1432;"Q6ZNB6";"Q6ZNB6-1,Q6ZNB6-2";"Q6ZNB6-1,Q6ZNB6-2";"NFXL1_HUMAN";"NF-X1-type zinc finger protein NFXL1";"NFXL1";1;1;4,80683898241692e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"nucleus, integral component of membrane";2,31449335740406e-05
"1433";1433;"Q6ZS81";"Q6ZS81-1,Q6ZS81-3,Q6ZS81-4,Q6ZS81-5";"Q6ZS81-1,Q6ZS81-3,Q6ZS81-4,Q6ZS81-5";"WDFY4_HUMAN";"WD repeat- and FYVE domain-containing protein 4";"WDFY4";2;2;1,37532359076062e-06;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;"integral component of membrane";4,62898671480813e-05
"1435";1435;"Q70J99";"Q70J99-1,Q70J99-3";"Q70J99-1,Q70J99-3";"UN13D_HUMAN";"Protein unc-13 homolog D";"UNC13D";3;4;1,60698360109424e-05;NA;1;3;NA;NA;1;3;NA;NA;NA;NA;NA;"recycling endosome, exocytic vesicle, late endosome, lysosome, membrane";9,25797342961626e-05
"1448";1448;"Q7Z2K6";"Q7Z2K6";"Q7Z2K6";"ERMP1_HUMAN";"Endoplasmic reticulum metallopeptidase 1";"ERMP1";2;2;1,93762403229284e-05;2;NA;NA;NA;2;NA;NA;NA;0,000105750685435171;NA;NA;NA;"endoplasmic reticulum membrane, integral component of membrane";4,62898671480813e-05
"1458";1458;"Q7Z7H5";"Q7Z7H5-1,Q7Z7H5-2,Q7Z7H5-3";"Q7Z7H5-1,Q7Z7H5-2,Q7Z7H5-3";"TMED4_HUMAN";"Transmembrane emp24 domain-containing protein 4";"TMED4";1;4;7,71635297441729e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"endoplasmic reticulum membrane, integral component of membrane";9,25797342961626e-05
"1461";1461;"Q86UB9";"Q86UB9-1,Q86UB9-2";"Q86UB9-1,Q86UB9-2";"TM135_HUMAN";"Transmembrane protein 135";"TMEM135";1;2;1,91224031134577e-05;NA;NA;1;NA;NA;NA;2;NA;NA;NA;NA;NA;"integral component of membrane, peroxisome";4,62898671480813e-05
"1469";1469;"Q86WB0";"Q86WB0-1,Q86WB0-2,Q86WB0-3";"Q86WB0-1,Q86WB0-2,Q86WB0-3";"NIPA_HUMAN";"Nuclear-interacting partner of ALK";"ZC3HC1";1;2;1,16308906055294e-05;1;NA;1;NA;1;NA;1;NA;NA;NA;NA;NA;"nuclear membrane, nucleus";4,62898671480813e-05
"1479";1479;"Q8IWX8";"Q8IWX8";"Q8IWX8";"CHERP_HUMAN";"Calcium homeostasis endoplasmic reticulum protein";"CHERP";2;3;2,86836046701866e-05;2;NA;NA;NA;3;NA;NA;NA;0,000156547957914948;NA;NA;NA;"sarcoplasmic reticulum membrane, perinuclear region of cytoplasm, cytoplasm";6,94348007221219e-05
"1488";1488;"Q8N1F7";"Q8N1F7-1";"Q8N1F7-1";"NUP93_HUMAN";"Nuclear pore complex protein Nup93";"NUP93";3;5;5,34680135895215e-05;2;3;NA;NA;2;3;NA;NA;NA;NA;NA;NA;"nuclear envelope, nuclear periphery, nuclear membrane, nuclear pore";0,000115724667870203
"1491";1491;"Q8N5K1";"Q8N5K1";"Q8N5K1";"CISD2_HUMAN";"CDGSH iron-sulfur domain-containing protein 2";"CISD2";4;7;0,000454121662087003;NA;NA;2;4;NA;NA;2;5;NA;NA;0,000652336034833273;0,00162934576906764;"endoplasmic reticulum, mitochondrial outer membrane, endoplasmic reticulum membrane, integral component of membrane, protein complex";0,000162014535018284
"1492";1492;"Q8N5M9";"Q8N5M9";"Q8N5M9";"JAGN1_HUMAN";"Protein jagunal homolog 1";"JAGN1";1;1;4,78582547866865e-05;1;NA;NA;NA;1;NA;NA;NA;0,000261198414298892;NA;NA;NA;"integral component of membrane, endoplasmic reticulum membrane";2,31449335740406e-05
"1496";1496;"Q8N766";"Q8N766-1,Q8N766-2,Q8N766-3,Q8N766-4";"Q8N766-1,Q8N766-2,Q8N766-3,Q8N766-4";"EMC1_HUMAN";"ER membrane protein complex subunit 1";"EMC1";3;4;8,81979922050718e-06;2;2;NA;NA;2;2;NA;NA;NA;NA;NA;NA;"integral component of membrane, ER membrane protein complex";9,25797342961626e-05
"1498";1498;"Q8NBI5";"Q8NBI5";"Q8NBI5";"S43A3_HUMAN";"Solute carrier family 43 member 3";"SLC43A3";2;4;7,13487627369746e-05;1;1;2;NA;1;1;2;NA;9,73509364902186e-05;9,83347497856172e-05;0,000179359194913425;NA;"integral component of membrane";9,25797342961626e-05
"1509";1509;"Q8NF37";"Q8NF37";"Q8NF37";"PCAT1_HUMAN";"Lysophosphatidylcholine acyltransferase 1";"LPCAT1";2;9;0,000147607763358938;1;1;2;2;2;1;3;3;0,000179023632272275;9,04164085107454e-05;0,00024737461995082;0,00024714795373498;"endoplasmic reticulum membrane, endoplasmic reticulum, Golgi membrane, Golgi apparatus, lipid particle, integral component of membrane";0,000208304402166366
"1511";1511;"Q8NF91";"Q8NF91-1,Q8NF91-4";"Q8NF91-1,Q8NF91-4";"SYNE1_HUMAN";"Nesprin-1";"SYNE1";2;3;3,50939680647059e-06;1;1;NA;1;1;1;NA;1;NA;NA;NA;NA;"nuclear membrane, Golgi apparatus, nucleus, postsynaptic membrane, sarcomere, cytoskeleton, nuclear outer membrane, integral component of membrane, SUN-KASH complex, nuclear envelope, cytoplasm";6,94348007221219e-05
"1512";1512;"Q8NF91";"Q8NF91-2";"Q8NF91-2";"SYNE1_HUMAN";"Nesprin-1";"SYNE1";1;1;2,33959787098039e-06;0;0;NA;1;0;0;NA;1;NA;NA;NA;NA;"nuclear membrane, Golgi apparatus, nucleus, postsynaptic membrane, sarcomere, cytoskeleton, nuclear outer membrane, integral component of membrane, SUN-KASH complex, nuclear envelope, cytoplasm";2,31449335740406e-05
"1513";1513;"Q8NF91";"Q8NF91-3";"Q8NF91-3";"SYNE1_HUMAN";"Nesprin-1";"SYNE1";1;1;1,59291769939091e-06;1;0;NA;NA;1;0;NA;NA;NA;NA;NA;NA;"nuclear membrane, Golgi apparatus, nucleus, postsynaptic membrane, sarcomere, cytoskeleton, nuclear outer membrane, integral component of membrane, SUN-KASH complex, nuclear envelope, cytoplasm";2,31449335740406e-05
"1517";1517;"Q8TAT6";"Q8TAT6-1,Q8TAT6-2";"Q8TAT6-1,Q8TAT6-2";"NPL4_HUMAN";"Nuclear protein localization protein 4 homolog";"NPLOC4";1;3;2,16070574653708e-05;1;1;NA;1;1;1;NA;1;NA;NA;NA;NA;"cytosol, endoplasmic reticulum, nucleus, nuclear outer membrane-endoplasmic reticulum membrane network";6,94348007221219e-05
"1519";1519;"Q8TBM8";"Q8TBM8-1";"Q8TBM8-1";"DJB14_HUMAN";"DnaJ homolog subfamily B member 14";"DNAJB14";1;2;4,62166787649796e-05;NA;NA;1;NA;NA;NA;2;NA;NA;NA;NA;NA;"integral component of membrane";4,62898671480813e-05
"1520";1520;"Q8TBQ9";"Q8TBQ9";"Q8TBQ9";"KISHA_HUMAN";"Protein kish-A";"TMEM167A";1;1;0,000121639730916162;1;NA;NA;NA;1;NA;NA;NA;0,000663879303009685;NA;NA;NA;"Golgi membrane, integral component of membrane";2,31449335740406e-05
"1523";1523;"Q8TCJ2";"Q8TCJ2";"Q8TCJ2";"STT3B_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B";"STT3B";8;21;0,000242024519877403;4;7;3;3;5;8;4;4;0,000308631540382226;0,000501027625161585;0,000234556661435208;0,000243471937819862;"integral component of membrane, oligosaccharyltransferase complex";0,000486043605054854
"1525";1525;"Q8TEM1";"Q8TEM1-1";"Q8TEM1-1";"PO210_HUMAN";"Nuclear pore membrane glycoprotein 210";"NUP210";1;1;4,6412615929855e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"nuclear envelope, nuclear pore, endoplasmic reticulum membrane, nuclear membrane";2,31449335740406e-05
"1535";1535;"Q8WWM7";"Q8WWM7-1,Q8WWM7-2,Q8WWM7-3,Q8WWM7-4,Q8WWM7-5,Q8WWM7-6,Q8WWM7-8";"Q8WWM7-1,Q8WWM7-2,Q8WWM7-3,Q8WWM7-4,Q8WWM7-5,Q8WWM7-6,Q8WWM7-8";"ATX2L_HUMAN";"Ataxin-2-like protein";"ATXN2L";4;11;1,28024806492492e-05;3;3;2;3;3;3;2;3;NA;NA;NA;NA;"cytoplasm, nuclear speck, membrane, cytoplasmic stress granule";0,000254594269314447
"1537";1537;"Q8WXA9";"Q8WXA9-1,Q8WXA9-2";"Q8WXA9-1,Q8WXA9-2";"SREK1_HUMAN";"Splicing regulatory glutamine/lysine-rich protein 1";"SREK1";2;5;4,31006920569076e-05;1;1;1;2;1;1;1;2;NA;NA;NA;NA;"spliceosomal complex, mitochondrion, nucleus, intracellular membrane-bounded organelle";0,000115724667870203
"1547";1547;"Q92572";"Q92572";"Q92572";"AP3S1_HUMAN";"AP-3 complex subunit sigma-1";"AP3S1";1;2;9,07571049322656e-05;1;1;NA;NA;1;1;NA;NA;0,000247664817703095;0,000250167679506415;NA;NA;"cytoplasmic vesicle membrane, AP-3 adaptor complex, AP-type membrane coat adaptor complex, Golgi apparatus, transport vesicle";4,62898671480813e-05
"1552";1552;"Q92614";"Q92614-1,Q92614-2,Q92614-3,Q92614-4,Q92614-5";"Q92614-1,Q92614-2,Q92614-3,Q92614-4,Q92614-5";"MY18A_HUMAN";"Unconventional myosin-XVIIIa";"MYO18A";8;12;1,02333717148553e-05;4;1;4;2;4;1;5;2;NA;NA;NA;NA;"endoplasmic reticulum-Golgi intermediate compartment, myosin complex, trans-Golgi network, Golgi membrane, actomyosin";0,000277739202888488
"1556";1556;"Q92685";"Q92685-1";"Q92685-1";"ALG3_HUMAN";"Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase";"ALG3";1;1;1,99955722053964e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"endoplasmic reticulum membrane, integral component of membrane";2,31449335740406e-05
"1558";1558;"Q92733";"Q92733";"Q92733";"PRCC_HUMAN";"Proline-rich protein PRCC";"PRCC";2;6;0,000107023144105462;NA;2;1;1;NA;2;2;2;NA;0,000196669499571234;0,000179359194913425;0,000179194850365892;"nucleus, intracellular membrane-bounded organelle";0,000138869601444244
"1561";1561;"Q92783";"Q92783-1,Q92783-2";"Q92783-1,Q92783-2";"STAM1_HUMAN";"Signal transducing adapter molecule 1";"STAM";2;4;3,24372615776431e-05;2;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;"early endosome membrane, cytosol";9,25797342961626e-05
"1566";1566;"Q92843";"Q92843-2";"Q92843-2";"B2CL2_HUMAN";"Bcl-2-like protein 2";"BCL2L2";4;8;0,000363028419729062;3;1;2;2;3;1;2;2;NA;NA;NA;NA;"cytosol, mitochondrial outer membrane";0,000185159468592325
"1578";1578;"Q92974";"Q92974-1,Q92974-2,Q92974-3";"Q92974-1,Q92974-2,Q92974-3";"ARHG2_HUMAN";"Rho guanine nucleotide exchange factor 2";"ARHGEF2";3;3;8,882414427955e-06;2;NA;NA;1;2;NA;NA;1;NA;NA;NA;NA;"ruffle membrane, cytosol, cytoplasm, microtubule, tight junction, cytoskeleton, protein complex, vesicle, Golgi apparatus, cytoplasmic membrane-bounded vesicle, spindle, dendritic shaft, neuronal cell body";6,94348007221219e-05
"1581";1581;"Q93084";"Q93084-2";"Q93084-2";"AT2A3_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 3";"ATP2A3";1;3;3,14887127012115e-05;1;1;1;0;1;1;1;0;NA;NA;NA;NA;"endoplasmic reticulum, endoplasmic reticulum membrane, sarcoplasmic reticulum membrane, platelet dense tubular network membrane, integral component of membrane, sarcoplasmic reticulum, nuclear membrane";6,94348007221219e-05
"1587";1587;"Q969V3";"Q969V3-1,Q969V3-2";"Q969V3-1,Q969V3-2";"NCLN_HUMAN";"Nicalin";"NCLN";4;9;7,00022607759082e-05;1;2;3;3;1;2;3;3;NA;NA;NA;NA;"integral component of membrane, endoplasmic reticulum membrane";0,000208304402166366
"1589";1589;"Q96A26";"Q96A26";"Q96A26";"F162A_HUMAN";"Protein FAM162A";"FAM162A";5;14;0,000796187329633057;4;2;4;4;4;2;4;4;0,00124154051471941;0,000627043664217377;0,0011437060350973;0,00114265807181367;"mitochondrion, nucleus, cytoplasm, integral component of membrane";0,000324029070036569
"1590";1590;"Q96A33";"Q96A33-1,Q96A33-2";"Q96A33-1,Q96A33-2";"CCD47_HUMAN";"Coiled-coil domain-containing protein 47";"CCDC47";5;7;6,34642074345191e-05;NA;2;2;3;NA;2;2;3;NA;NA;NA;NA;"endoplasmic reticulum, integral component of membrane";0,000162014535018284
"1595";1595;"Q96AG4";"Q96AG4";"Q96AG4";"LRC59_HUMAN";"Leucine-rich repeat-containing protein 59";"LRRC59";8;36;0,00102700385190453;7;8;6;6;9;10;9;8;0,00140128269820937;0,00157271537930743;0,00129086039466193;0,00114638008507691;"endoplasmic reticulum, endoplasmic reticulum membrane, integral component of membrane, nuclear envelope, mitochondrial nucleoid";0,000833217608665463
"1596";1596;"Q96C19";"Q96C19";"Q96C19";"EFHD2_HUMAN";"EF-hand domain-containing protein D2";"EFHD2";4;11;0,000401411112023333;3;3;2;3;3;3;2;3;0,000597491372708716;0,000603529526809225;0,000366939019593716;0,00054990419706033;"membrane raft";0,000254594269314447
"1610";1610;"Q96G23";"Q96G23";"Q96G23";"CERS2_HUMAN";"Ceramide synthase 2";"CERS2";1;2;4,60950559261244e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;0,0001158754798717;0,00011576930464428;"endoplasmic reticulum membrane, integral component of membrane, nuclear membrane, endoplasmic reticulum";4,62898671480813e-05
"1612";1612;"Q96HE7";"Q96HE7";"Q96HE7";"ERO1A_HUMAN";"ERO1-like protein alpha";"ERO1L";7;19;0,000355562290370318;2;4;4;5;3;4;6;6;0,000306405832158316;0,000412669761920838;0,000564521568605717;0,000564004304677261;"membrane, endoplasmic reticulum, endoplasmic reticulum membrane, endoplasmic reticulum lumen, intracellular membrane-bounded organelle";0,000439753737906772
"1613";1613;"Q96HS1";"Q96HS1-1";"Q96HS1-1";"PGAM5_HUMAN";"Serine/threonine-protein phosphatase PGAM5, mitochondrial";"PGAM5";2;2;6,06094160966341e-05;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;"mitochondrion, integral component of membrane, mitochondrial outer membrane";4,62898671480813e-05
"1619";1619;"Q96IX5";"Q96IX5";"Q96IX5";"USMG5_HUMAN";"Up-regulated during skeletal muscle growth protein 5";"USMG5";1;7;0,00105700731692664;1;1;1;1;2;1;2;2;0,00164825206264473;0,000832454519736863;0,00151836835693952;0,00151697709533884;"integral component of membrane, mitochondrial proton-transporting ATP synthase complex";0,000162014535018284
"1624";1624;"Q96N66";"Q96N66-1,Q96N66-2,Q96N66-3";"Q96N66-1,Q96N66-2,Q96N66-3";"MBOA7_HUMAN";"Lysophospholipid acyltransferase 7";"MBOAT7";1;1;6,18507106353364e-06;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"endoplasmic reticulum membrane, integral component of membrane";2,31449335740406e-05
"1631";1631;"Q96RQ3";"Q96RQ3";"Q96RQ3";"MCCA_HUMAN";"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial";"MCCC1";1;3;3,62402508660564e-05;1;NA;1;1;1;NA;1;1;6,59300825057894e-05;NA;6,07347342775806e-05;6,06790838135536e-05;"mitochondrion, cytosol, mitochondrial matrix, mitochondrial inner membrane";6,94348007221219e-05
"1636";1636;"Q96T51";"Q96T51-1,Q96T51-2";"Q96T51-1,Q96T51-2";"RUFY1_HUMAN";"RUN and FYVE domain-containing protein 1";"RUFY1";3;3;1,85552131906009e-05;NA;NA;1;2;NA;NA;1;2;NA;NA;NA;NA;"early endosome membrane, cytoplasm, intracellular membrane-bounded organelle, nucleus";6,94348007221219e-05
"1642";1642;"Q99442";"Q99442";"Q99442";"SEC62_HUMAN";"Translocation protein SEC62";"SEC62";5;9;0,00019755023968339;2;NA;4;3;2;NA;4;3;0,000239595537928307;NA;0,000441430399511238;0,0003307694418408;"integral component of membrane, rough endoplasmic reticulum, membrane, endoplasmic reticulum, endoplasmic reticulum membrane";0,000208304402166366
"1651";1651;"Q99614";"Q99614";"Q99614";"TTC1_HUMAN";"Tetratricopeptide repeat protein 1";"TTC1";4;6;0,000179960149848568;1;1;2;2;1;1;2;2;0,000163696266495539;0,000165350555290199;0,000301593714734561;0,000301317368252236;"peroxisomal membrane";0,000138869601444244
"1653";1653;"Q99623";"Q99623";"Q99623";"PHB2_HUMAN";"Prohibitin-2";"PHB2";12;42;0,0012302292518076;9;11;8;6;12;13;10;7;0,00191836694916511;0,00209923313672774;0,00147266496158013;0,00102992090419326;"nuclear matrix, protein complex, mitochondrion, mitochondrial inner membrane, nucleus";0,000972087210109707
"1654";1654;"Q99643";"Q99643-1,Q99643-3,Q99643-5";"Q99643-1,Q99643-3,Q99643-5";"C560_HUMAN";"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial";"SDHC";2;6;0,000103645687881226;2;2;NA;2;2;2;NA;2;NA;NA;NA;NA;"mitochondrion, mitochondrial respiratory chain complex II, integral component of membrane, mitochondrial inner membrane, respiratory chain complex II";0,000138869601444244
"1662";1662;"Q9BPW8";"Q9BPW8";"Q9BPW8";"NIPS1_HUMAN";"Protein NipSnap homolog 1";"NIPSNAP1";4;12;0,000395580203115404;3;2;2;4;4;2;2;4;0,000757383430194148;0,000340016634822099;0,000310089312332718;0,000688455958760976;"mitochondrial inner membrane, mitochondrion, synaptic membrane";0,000277739202888488
"1669";1669;"Q9BQG0";"Q9BQG0-1,Q9BQG0-2";"Q9BQG0-1,Q9BQG0-2";"MBB1A_HUMAN";"Myb-binding protein 1A";"MYBBP1A";5;11;3,62720884358433e-05;2;2;4;3;2;2;4;3;NA;NA;NA;NA;"cytoplasm, intracellular membrane-bounded organelle, nucleus, NLS-dependent protein nuclear import complex, nucleolus";0,000254594269314447
"1678";1678;"Q9BSJ8";"Q9BSJ8-1,Q9BSJ8-2";"Q9BSJ8-1,Q9BSJ8-2";"ESYT1_HUMAN";"Extended synaptotagmin-1";"ESYT1";15;41;0,000162627031550955;9;11;7;9;11;11;9;10;NA;NA;NA;NA;"integral component of membrane";0,000948942276535666
