"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc";"norm.sc"
"1553";1553;"Q92616";"Q92616";"Q92616";"GCN1L_HUMAN";"Translational activator GCN1";"GCN1L1";16;32;0,000104926222400163;9;8;7;5;9;9;9;5;0,00016106094659314;0,000162688603258196;0,000148369202980612;8,23518078712587e-05;"ribosome, cytoplasm";0,000740637874369301
"1554";1554;"Q92619";"Q92619-1,Q92619-2";"Q92619-1,Q92619-2";"HMHA1_HUMAN";"Minor histocompatibility protein HA-1";"HMHA1";1;1;3,85478020508963e-06;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"cytosol";2,31449335740406e-05
"1555";1555;"Q92665";"Q92665";"Q92665";"RT31_HUMAN";"28S ribosomal protein S31, mitochondrial";"MRPS31";1;1;2,21723053821864e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000111475145193028;NA;"nucleolus, mitochondrion, mitochondrial small ribosomal subunit";2,31449335740406e-05
"1560";1560;"Q92769";"Q92769";"Q92769";"HDAC2_HUMAN";"Histone deacetylase 2";"HDAC2";3;14;0,000343702960611945;3;2;3;2;4;3;4;3;0,000525364992396636;0,000411304665811439;0,000515605179756978;0,000360592916105134;"Sin3 complex, transcription factor complex, cytoplasm, ESC/E(Z) complex, heterochromatin, replication fork, NuRD complex, nucleus, nucleoplasm";0,000324029070036569
"1563";1563;"Q92804";"Q92804-1,Q92804-2";"Q92804-1,Q92804-2";"RBP56_HUMAN";"TATA-binding protein-associated factor 2N";"TAF15";4;12;0,000119276796954108;3;3;2;2;3;3;3;3;NA;NA;NA;NA;"nucleus, cytoplasm";0,000277739202888488
"1565";1565;"Q92841";"Q92841-4";"Q92841-4";"DDX17_HUMAN";"Probable ATP-dependent RNA helicase DDX17";"DDX17";16;61;0,000918147189076019;13;13;14;15;14;15;15;17;NA;NA;NA;NA;"nucleolus, nucleus";0,00141184094801648
"1567";1567;"Q92882";"Q92882";"Q92882";"OSTF1_HUMAN";"Osteoclast-stimulating factor 1";"OSTF1";1;3;0,000122776550831266;1;1;NA;NA;1;2;NA;NA;0,000223361260825688;0,000451237029390075;NA;NA;"cytoplasm, intracellular";6,94348007221219e-05
"1569";1569;"Q92890";"Q92890-1,Q92890-2";"Q92890-1,Q92890-2";"UFD1_HUMAN";"Ubiquitin fusion degradation protein 1 homolog";"UFD1L";2;4;5,70557695502517e-05;NA;NA;2;2;NA;NA;2;2;NA;NA;NA;NA;"nucleus, cytosol";9,25797342961626e-05
"1570";1570;"Q92900";"Q92900-1,Q92900-2";"Q92900-1,Q92900-2";"RENT1_HUMAN";"Regulator of nonsense transcripts 1";"UPF1";10;19;7,36949299793219e-05;5;3;2;7;6;3;3;7;NA;NA;NA;NA;"chromatin, exon-exon junction complex, nucleus, supraspliceosomal complex, cytoplasm, cytoplasmic mRNA processing body, cytosol";0,000439753737906772
"1571";1571;"Q92901";"Q92901";"Q92901";"RL3L_HUMAN";"60S ribosomal protein L3-like";"RPL3L";1;2;4,97153318596597e-05;1;1;0;0;1;1;0;0;0,000131259847740605;0,000134447200075438;0;0;"cytosolic large ribosomal subunit, ribosome, cytosol";4,62898671480813e-05
"1572";1572;"Q92905";"Q92905";"Q92905";"CSN5_HUMAN";"COP9 signalosome complex subunit 5";"COPS5";3;3;7,86652152032661e-05;NA;NA;NA;3;NA;NA;NA;3;NA;NA;NA;0,000395140740402632;"cytoplasm, eukaryotic translation initiation factor 3 complex, COP9 signalosome, perinuclear region of cytoplasm, nucleus";6,94348007221219e-05
"1573";1573;"Q92922";"Q92922";"Q92922";"SMRC1_HUMAN";"SWI/SNF complex subunit SMARCC1";"SMARCC1";6;13;0,000175161212519273;4;2;4;3;4;2;4;3;0,000317220155646257;0,000152930558829487;0,000255030920405406;0,000191097929114178;"nBAF complex, WINAC complex, nucleus, XY body, npBAF complex, SWI/SNF complex";0,000300884136462528
"1574";1574;"Q92925";"Q92925-1,Q92925-2,Q92925-3";"Q92925-1,Q92925-2,Q92925-3";"SMRD2_HUMAN";"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2";"SMARCD2";4;12;6,59740913443588e-05;2;3;4;3;2;3;4;3;NA;NA;NA;NA;"nucleus, SWI/SNF complex";0,000277739202888488
"1576";1576;"Q92945";"Q92945";"Q92945";"FUBP2_HUMAN";"Far upstream element-binding protein 2";"KHSRP";21;81;0,00103079194558244;17;18;16;14;22;22;21;16;0,00155116967124955;0,00153328398549801;0,00133389062624136;0,00101998170123452;"nucleoplasm, cytosol, cytoplasmic stress granule, nucleus";0,00187473961949729
"1577";1577;"Q92973";"Q92973-1,Q92973-2";"Q92973-1,Q92973-2";"TNPO1_HUMAN";"Transportin-1";"TNPO1";9;23;0,000158890205305855;6;7;5;5;6;7;5;5;NA;NA;NA;NA;"cytosol, cytoplasm, nucleus";0,000532333472202935
"1579";1579;"Q93008";"Q93008-1,Q93008-3";"Q93008-1,Q93008-3";"USP9X_HUMAN";"Probable ubiquitin carboxyl-terminal hydrolase FAF-X";"USP9X";1;1;8,51951422759108e-06;0;1;0;NA;0;1;0;NA;NA;NA;NA;NA;"cytosol, cytoplasm, apical part of cell";2,31449335740406e-05
"1580";1580;"Q93009";"Q93009-1";"Q93009-1";"UBP7_HUMAN";"Ubiquitin carboxyl-terminal hydrolase 7";"USP7";6;14;0,000111263928097542;3;3;4;4;3;3;4;4;NA;NA;NA;NA;"nucleus, cytosol, PML body";0,000324029070036569
"1583";1583;"Q969E4";"Q969E4";"Q969E4";"TCAL3_HUMAN";"Transcription elongation factor A protein-like 3";"TCEAL3";1;2;8,75806062596363e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;0,00022016341175623;0,000219961678824132;"nucleus";4,62898671480813e-05
"1584";1584;"Q969G3";"Q969G3-1,Q969G3-2";"Q969G3-1,Q969G3-2";"SMCE1_HUMAN";"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1";"SMARCE1";2;2;2,13091499415173e-05;1;NA;1;NA;1;NA;1;NA;NA;NA;NA;NA;"transcriptional repressor complex, npBAF complex, SWI/SNF complex, nuclear chromosome, nucleus, nBAF complex";4,62898671480813e-05
"1586";1586;"Q969Q0";"Q969Q0";"Q969Q0";"RL36L_HUMAN";"60S ribosomal protein L36a-like";"RPL36AL";2;4;0,000925379990667855;1;0;2;1;1;0;2;1;0,00112734221265796;0;0,0018693119866095;0,00110672542804595;"ribosome";9,25797342961626e-05
"1588";1588;"Q969Z0";"Q969Z0-1";"Q969Z0-1";"TBRG4_HUMAN";"Protein TBRG4";"TBRG4";4;5;6,93982616954329e-05;NA;NA;2;3;NA;NA;2;3;NA;NA;NA;NA;"mitochondrion";0,000115724667870203
"1591";1591;"Q96A35";"Q96A35";"Q96A35";"RM24_HUMAN";"39S ribosomal protein L24, mitochondrial";"MRPL24";3;5;0,000202732884860269;NA;NA;3;2;NA;NA;3;2;NA;NA;0,000611565032656194;0,000407336442266911;"ribosome, mitochondrion";0,000115724667870203
"1592";1592;"Q96A49";"Q96A49";"Q96A49";"SYAP1_HUMAN";"Synapse-associated protein 1";"SYAP1";1;1;2,4880854051033e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000125092847588767;NA;"Golgi apparatus, nucleus, cytoplasm";2,31449335740406e-05
"1593";1593;"Q96AB3";"Q96AB3-1,Q96AB3-2,Q96AB3-3";"Q96AB3-1,Q96AB3-2,Q96AB3-3";"ISOC2_HUMAN";"Isochorismatase domain-containing protein 2, mitochondrial";"ISOC2";2;2;2,84814979706134e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;"mitochondrion, nucleus, cytoplasm";4,62898671480813e-05
"1594";1594;"Q96AE4";"Q96AE4-2";"Q96AE4-2";"FUBP1_HUMAN";"Far upstream element-binding protein 1";"FUBP1";17;70;0,000983485068852812;15;15;14;14;19;16;18;17;NA;NA;NA;NA;"nucleus";0,00162014535018284
"1597";1597;"Q96C36";"Q96C36";"Q96C36";"P5CR2_HUMAN";"Pyrroline-5-carboxylate reductase 2";"PYCR2";3;3;8,2106818368409e-05;2;NA;1;NA;2;NA;1;NA;0,000298745686354358;NA;0,000137602132347644;NA;"cytoplasm";6,94348007221219e-05
"1598";1598;"Q96C86";"Q96C86";"Q96C86";"DCPS_HUMAN";"m7GpppX diphosphatase";"DCPS";4;14;0,000363836346479201;4;3;3;3;5;3;3;3;0,000709188572948031;0,00042981331286117;0,000391982335471032;0,000391623167045932;"nucleus, cytosol, cytoplasm, mitochondrion";0,000324029070036569
"1599";1599;"Q96C90";"Q96C90";"Q96C90";"PP14B_HUMAN";"Protein phosphatase 1 regulatory subunit 14B";"PPP1R14B";3;7;0,000417050505998268;NA;1;2;2;NA;1;3;3;NA;0,000328451443161483;0,000898626170433591;0,000897802770710743;"cytoplasm";0,000162014535018284
"1600";1600;"Q96CN7";"Q96CN7";"Q96CN7";"ISOC1_HUMAN";"Isochorismatase domain-containing protein 1";"ISOC1";4;11;0,000323284117065772;3;1;3;3;3;1;4;3;0,000481201105537221;0,000162021349478987;0,000591042716124107;0,000442875863404292;"peroxisome";0,000254594269314447
"1604";1604;"Q96DH6";"Q96DH6-1,Q96DH6-2";"Q96DH6-1,Q96DH6-2";"MSI2H_HUMAN";"RNA-binding protein Musashi homolog 2";"MSI2";1;1;1,3350702173725e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"polysome, cytoplasm";2,31449335740406e-05
"1605";1605;"Q96DV4";"Q96DV4";"Q96DV4";"RM38_HUMAN";"39S ribosomal protein L38, mitochondrial";"MRPL38";1;1;2,30475279630622e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,0001158754798717;NA;"mitochondrion, ribosome";2,31449335740406e-05
"1606";1606;"Q96EP5";"Q96EP5-1,Q96EP5-2";"Q96EP5-1,Q96EP5-2";"DAZP1_HUMAN";"DAZ-associated protein 1";"DAZAP1";2;8;8,60743059062765e-05;2;2;2;2;2;2;2;2;NA;NA;NA;NA;"cytoplasm, nucleus";0,000185159468592325
"1609";1609;"Q96G03";"Q96G03";"Q96G03";"PGM2_HUMAN";"Phosphoglucomutase-2";"PGM2";9;15;0,000224642457916304;3;3;7;2;3;3;7;2;0,000255611282442232;0,000260346070388293;0,000503641791599218;0,000143765803153027;"cytosol";0,00034717400361061
"1611";1611;"Q96GX9";"Q96GX9-1";"Q96GX9-1";"MTNB_HUMAN";"Probable methylthioribulose-1-phosphate dehydratase";"APIP";2;5;0,000180951665825695;NA;NA;2;2;NA;NA;2;3;NA;NA;NA;NA;"cytosol";0,000115724667870203
"1614";1614;"Q96HY6";"Q96HY6-1,Q96HY6-2";"Q96HY6-1,Q96HY6-2";"DDRGK_HUMAN";"DDRGK domain-containing protein 1";"DDRGK1";1;1;1,39459564107701e-05;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"endoplasmic reticulum";2,31449335740406e-05
"1615";1615;"Q96I25";"Q96I25";"Q96I25";"SPF45_HUMAN";"Splicing factor 45";"RBM17";3;3;6,55216505683064e-05;NA;NA;3;NA;NA;NA;3;NA;NA;NA;0,000329421563725032;NA;"spliceosomal complex, cytoplasm, nucleus";6,94348007221219e-05
"1618";1618;"Q96IV0";"Q96IV0-1,Q96IV0-2,Q96IV0-3";"Q96IV0-1,Q96IV0-2,Q96IV0-3";"NGLY1_HUMAN";"Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase";"NGLY1";1;1;4,4638433363729e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"cytoplasm";2,31449335740406e-05
"1620";1620;"Q96JH7";"Q96JH7";"Q96JH7";"VCIP1_HUMAN";"Deubiquitinating protein VCIP135";"VCPIP1";1;2;1,43339781112334e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;3,60332916131309e-05;3,60002747666337e-05;"endoplasmic reticulum, cytoplasm, Golgi stack";4,62898671480813e-05
"1623";1623;"Q96M27";"Q96M27-1,Q96M27-2,Q96M27-3,Q96M27-5";"Q96M27-1,Q96M27-2,Q96M27-3,Q96M27-5";"PRRC1_HUMAN";"Protein PRRC1";"PRRC1";1;2;9,8405175572625e-06;NA;NA;1;1;NA;NA;1;1;NA;NA;NA;NA;"Golgi apparatus";4,62898671480813e-05
"1626";1626;"Q96P16";"Q96P16-1,Q96P16-3";"Q96P16-1,Q96P16-3";"RPR1A_HUMAN";"Regulation of nuclear pre-mRNA domain-containing protein 1A";"RPRD1A";1;7;9,82474749707458e-05;1;1;1;1;2;1;2;2;NA;NA;NA;NA;"DNA-directed RNA polymerase II, holoenzyme";0,000162014535018284
"1627";1627;"Q96P70";"Q96P70";"Q96P70";"IPO9_HUMAN";"Importin-9";"IPO9";5;13;0,000109370593792053;4;4;3;1;4;4;4;1;0,000183666896509884;0,000185523005359224;0,000169193784250705;4,22596885348957e-05;"cytoplasm, nucleus";0,000300884136462528
"1628";1628;"Q96PK6";"Q96PK6-1";"Q96PK6-1";"RBM14_HUMAN";"RNA-binding protein 14";"RBM14";7;20;0,000261825429774697;2;5;7;6;2;5;7;6;NA;NA;NA;NA;"transcription factor complex, nucleus, mediator complex, ribonucleoprotein complex";0,000462898671480813
"1629";1629;"Q96QC0";"Q96QC0";"Q96QC0";"PP1RA_HUMAN";"Serine/threonine-protein phosphatase 1 regulatory subunit 10";"PPP1R10";1;1;9,31708577230173e-06;NA;1;NA;NA;NA;1;NA;NA;NA;5,13642150475937e-05;NA;NA;"PTW/PP1 phosphatase complex, nucleus, chromatin";2,31449335740406e-05
"1632";1632;"Q96RS6";"Q96RS6-1,Q96RS6-2";"Q96RS6-1,Q96RS6-2";"NUDC1_HUMAN";"NudC domain-containing protein 1";"NUDCD1";9;30;0,000225336036688601;6;6;8;7;6;7;9;8;NA;NA;NA;NA;"nucleus, cytoplasm";0,000694348007221219
"1634";1634;"Q96SI9";"Q96SI9-1,Q96SI9-2";"Q96SI9-1,Q96SI9-2";"STRBP_HUMAN";"Spermatid perinuclear RNA-binding protein";"STRBP";1;1;7,69150523357462e-06;0;1;0;0;0;1;0;0;NA;NA;NA;NA;"nucleus, microtubule cytoskeleton, cytoplasm";2,31449335740406e-05
"1635";1635;"Q96ST3";"Q96ST3";"Q96ST3";"SIN3A_HUMAN";"Paired amphipathic helix protein Sin3a";"SIN3A";2;4;2,75194363738056e-05;1;1;2;NA;1;1;2;NA;3,75485544514512e-05;3,79280142535256e-05;6,9179390968179e-05;NA;"transcriptional repressor complex, Sin3 complex, kinetochore, nucleus, cytoplasm, nucleoplasm, intercellular bridge, transcription factor complex";9,25797342961626e-05
"1638";1638;"Q99417";"Q99417";"Q99417";"MYCBP_HUMAN";"C-Myc-binding protein";"MYCBP";1;1;8,50297148151809e-05;NA;1;NA;NA;NA;1;NA;NA;NA;0,000468760797521728;NA;NA;"cytoplasm, centrosome, mitochondrion, nucleus";2,31449335740406e-05
"1639";1639;"Q99426";"Q99426";"Q99426";"TBCB_HUMAN";"Tubulin-folding cofactor B";"TBCB";3;11;0,000394830601990164;3;2;2;1;3;2;4;2;0,000587696432172508;0,000395757066760148;0,00072184725165977;0,000360592916105134;"cytoplasm, microtubule cytoskeleton, nucleus, microtubule";0,000254594269314447
"1640";1640;"Q99436";"Q99436";"Q99436";"PSB7_HUMAN";"Proteasome subunit beta type-7";"PSMB7";3;14;0,000442645663406104;3;3;3;3;3;4;4;3;0,000517682055776505;0,000697218225916795;0,000635851008682252;0,000476451289871766;"nucleus, proteasome complex, microtubule cytoskeleton, proteasome core complex, nucleoplasm, cytosol";0,000324029070036569
"1641";1641;"Q99439";"Q99439-1";"Q99439-1";"CNN2_HUMAN";"Calponin-2";"CNN2";4;10;0,00028343238271727;2;2;3;3;2;2;3;3;NA;NA;NA;NA;"stress fiber, cell-cell junction, cytoskeleton";0,000231449335740406
"1643";1643;"Q99459";"Q99459";"Q99459";"CDC5L_HUMAN";"Cell division cycle 5-like protein";"CDC5L";3;7;7,64419256630242e-05;2;1;1;2;2;1;1;3;0,000119200273857101;6,02024465645113e-05;5,4903593954172e-05;0,000164559859469425;"catalytic step 2 spliceosome, cytoplasm, Prp19 complex, nucleolus, nucleus, nuclear speck";0,000162014535018284
"1644";1644;"Q99460";"Q99460-1";"Q99460-1";"PSMD1_HUMAN";"26S proteasome non-ATPase regulatory subunit 1";"PSMD1";15;33;0,000303269675400629;5;8;8;10;6;8;8;11;NA;NA;NA;NA;"cytosol, proteasome regulatory particle, proteasome accessory complex, nucleoplasm, proteasome complex";0,000763782807943341
"1645";1645;"Q99471";"Q99471-1";"Q99471-1";"PFD5_HUMAN";"Prefoldin subunit 5";"PFDN5";2;5;0,000284352617726092;NA;1;2;1;NA;1;3;1;NA;NA;NA;NA;"prefoldin complex, cytoplasm, nucleus";0,000115724667870203
"1649";1649;"Q99598";"Q99598";"Q99598";"TSNAX_HUMAN";"Translin-associated protein X";"TSNAX";6;16;0,000483203344880752;5;3;2;4;5;3;3;5;0,000824126031322367;0,000499472711842118;0,000455510507081855;0,000758488547669421;"nucleus, perinuclear region of cytoplasm, Golgi apparatus";0,00037031893718465
"1650";1650;"Q99613";"Q99613";"Q99613";"EIF3C_HUMAN";"Eukaryotic translation initiation factor 3 subunit C";"EIF3C,EIF3CL";18;41;0,000393297355601872;10;13;8;10;10;13;8;10;0,000523541180905776;0,000687481607756402;0,000385828541960534;0,000481843765222633;"eukaryotic translation initiation factor 3 complex, cytosol, eukaryotic 48S preinitiation complex, eukaryotic 43S preinitiation complex";0,000948942276535666
"1656";1656;"Q99729";"Q99729-3";"Q99729-3";"ROAA_HUMAN";"Heterogeneous nuclear ribonucleoprotein A/B";"HNRNPAB";7;27;0,000852082263007864;7;6;5;4;8;8;6;5;NA;NA;NA;NA;"nucleus, cytoplasm, ribonucleoprotein complex";0,000624913206499097
"1657";1657;"Q99733";"Q99733";"Q99733";"NP1L4_HUMAN";"Nucleosome assembly protein 1-like 4";"NAP1L4";7;24;0,000623970507993182;4;4;7;5;5;5;8;6;0,000728370435302054;0,000693285200027008;0,00107355873161133;0,000762533819923657;"cytoplasm, nucleus";0,000555478405776975
"1658";1658;"Q99798";"Q99798";"Q99798";"ACON_HUMAN";"Aconitate hydratase, mitochondrial";"ACO2";29;97;0,00108914343681855;20;22;21;18;24;26;25;22;0,00147074799435992;0,00160941207149127;0,00141130392151429;0,00124080947028997;"mitochondrial matrix, nucleus, mitochondrion";0,00224505855668194
"1661";1661;"Q99873";"Q99873-1,Q99873-2,Q99873-3";"Q99873-1,Q99873-2,Q99873-3";"ANM1_HUMAN";"Protein arginine N-methyltransferase 1";"PRMT1";13;46;0,00037199518817574;9;10;8;12;10;12;10;14;NA;NA;NA;NA;"cytoplasm, nucleoplasm, nucleus, cytosol";0,00106466694440587
"1663";1663;"Q9BPX3";"Q9BPX3";"Q9BPX3";"CND3_HUMAN";"Condensin complex subunit 3";"NCAPG";7;20;0,000172572623171697;5;5;4;4;5;6;4;5;0,000235464580377819;0,000285412978195496;0,000173527812221659;0,000216711013619834;"cytosol, centrosome, nucleus, condensin complex, actin cytoskeleton, cytoplasm";0,000462898671480813
"1666";1666;"Q9BQ67";"Q9BQ67";"Q9BQ67";"GRWD1_HUMAN";"Glutamate-rich WD repeat-containing protein 1";"GRWD1";1;2;3,92738144662046e-05;NA;1;NA;1;NA;1;NA;1;NA;0,000108256417364884;NA;9,8637524136382e-05;"nucleolus, cytoplasm, nucleus";4,62898671480813e-05
"1667";1667;"Q9BQA1";"Q9BQA1";"Q9BQA1";"MEP50_HUMAN";"Methylosome protein 50";"WDR77";4;5;0,000128041822017012;NA;2;2;1;NA;2;2;1;NA;0,000282352994998468;0,000257501066381555;0,000128632560715867;"nucleus, cytosol, Golgi apparatus, cytoplasm, methylosome";0,000115724667870203
"1668";1668;"Q9BQE3";"Q9BQE3";"Q9BQE3";"TBA1C_HUMAN";"Tubulin alpha-1C chain";"TUBA1C";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"microtubule, cytoplasmic microtubule";0
"1673";1673;"Q9BRP8";"Q9BRP8-1,Q9BRP8-2";"Q9BRP8-1,Q9BRP8-2";"WIBG_HUMAN";"Partner of Y14 and mago";"WIBG";2;2;4,29316697351158e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;"nucleolus, cytoplasm, exon-exon junction complex, nucleoplasm";4,62898671480813e-05
"1675";1675;"Q9BRX5";"Q9BRX5-1";"Q9BRX5-1";"PSF3_HUMAN";"DNA replication complex GINS protein PSF3";"GINS3";3;6;0,000243279461832323;2;1;1;2;2;1;1;2;NA;NA;NA;NA;"nucleus";0,000138869601444244
"1677";1677;"Q9BSH4";"Q9BSH4";"Q9BSH4";"TACO1_HUMAN";"Translational activator of cytochrome c oxidase 1";"TACO1";2;4;0,000117953678464157;NA;NA;2;2;NA;NA;2;2;NA;NA;0,00029651637946967;0,000296244685285026;"nucleus, mitochondrion";9,25797342961626e-05
"1679";1679;"Q9BT78";"Q9BT78";"Q9BT78";"CSN4_HUMAN";"COP9 signalosome complex subunit 4";"COPS4";6;12;0,000258858934757546;2;2;4;4;2;2;4;4;0,000235464580377819;0,000237844148496246;0,000433819530554147;0,000433422027239669;"cytoplasm, COP9 signalosome, nucleus, cell junction";0,000277739202888488
"1681";1681;"Q9BTE6";"Q9BTE6-1,Q9BTE6-2,Q9BTE6-3";"Q9BTE6-1,Q9BTE6-2,Q9BTE6-3";"AASD1_HUMAN";"Alanyl-tRNA editing protein Aarsd1";"AARSD1";2;2;1,41716191358635e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;"cytoplasm";4,62898671480813e-05
"1682";1682;"Q9BTM9";"Q9BTM9-1,Q9BTM9-2";"Q9BTM9-1,Q9BTM9-2";"URM1_HUMAN";"Ubiquitin-related modifier 1 homolog";"URM1";1;1;4,33567357720972e-05;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"cytosol";2,31449335740406e-05
"1688";1688;"Q9BUJ2";"Q9BUJ2-1,Q9BUJ2-2,Q9BUJ2-3,Q9BUJ2-4";"Q9BUJ2-1,Q9BUJ2-2,Q9BUJ2-3,Q9BUJ2-4";"HNRL1_HUMAN";"Heterogeneous nuclear ribonucleoprotein U-like protein 1";"HNRNPUL1";6;24;6,27132022231646e-05;3;3;4;6;6;5;6;7;NA;NA;NA;NA;"nucleus, ribonucleoprotein complex, nucleoplasm";0,000555478405776975
"1691";1691;"Q9BV20";"Q9BV20-1";"Q9BV20-1";"MTNA_HUMAN";"Methylthioribose-1-phosphate isomerase";"MRI1";3;8;0,000189876653137423;2;2;2;2;2;2;2;2;NA;NA;NA;NA;"cytosol, cell projection, nucleolus, cytoplasm";0,000185159468592325
"1696";1696;"Q9BWD1";"Q9BWD1";"Q9BWD1";"THIC_HUMAN";"Acetyl-CoA acetyltransferase, cytosolic";"ACAT2";10;40;0,000882424244429585;9;7;9;8;10;8;11;11;0,00120401284173041;0,000972944325334771;0,00122004913315795;0,00121893121766521;"nucleolus, nucleus, cytoplasm";0,000925797342961626
"1697";1697;"Q9BWF3";"Q9BWF3-1";"Q9BWF3-1";"RBM4_HUMAN";"RNA-binding protein 4";"RBM4";4;6;0,000144363636691708;NA;4;2;NA;NA;4;2;NA;NA;NA;NA;NA;"nucleoplasm, nucleolus, nucleus, cytoplasmic stress granule, cytoplasm, nuclear speck";0,000138869601444244
"1698";1698;"Q9BWJ5";"Q9BWJ5";"Q9BWJ5";"SF3B5_HUMAN";"Splicing factor 3B subunit 5";"SF3B5";1;2;0,000203675828510782;NA;NA;1;1;NA;NA;1;1;NA;NA;0,000512007934316813;0,000511538787963098;"nucleus, U12-type spliceosomal complex, nucleoplasm";4,62898671480813e-05
"1699";1699;"Q9BX68";"Q9BX68";"Q9BX68";"HINT2_HUMAN";"Histidine triad nucleotide-binding protein 2, mitochondrial";"HINT2";3;7;0,000376113033016843;NA;NA;3;3;NA;NA;4;3;NA;NA;0,00108055662211647;0,000809674891377173;"mitochondrion";0,000162014535018284
"1700";1700;"Q9BXJ9";"Q9BXJ9-1";"Q9BXJ9-1";"NAA15_HUMAN";"N-alpha-acetyltransferase 15, NatA auxiliary subunit";"NAA15";14;38;0,00043486906110443;5;9;8;11;7;11;8;12;NA;NA;NA;NA;"nucleus, transcription factor complex, NatA complex, cytoplasm";0,000879507475813544
"1701";1701;"Q9BXP5";"Q9BXP5-1,Q9BXP5-2,Q9BXP5-3,Q9BXP5-4,Q9BXP5-5";"Q9BXP5-1,Q9BXP5-2,Q9BXP5-3,Q9BXP5-4,Q9BXP5-5";"SRRT_HUMAN";"Serrate RNA effector molecule homolog";"SRRT";9;22;4,39902588518721e-05;5;4;4;7;6;5;4;7;NA;NA;NA;NA;"cytoplasm, nucleoplasm";0,000509188538628894
"1703";1703;"Q9BXW7";"Q9BXW7-1,Q9BXW7-2";"Q9BXW7-1,Q9BXW7-2";"CECR5_HUMAN";"Cat eye syndrome critical region protein 5";"CECR5";1;2;2,07046350495594e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;NA;NA;"mitochondrion";4,62898671480813e-05
"1704";1704;"Q9BY32";"Q9BY32-1";"Q9BY32-1";"ITPA_HUMAN";"Inosine triphosphate pyrophosphatase";"ITPA";4;9;0,000406301781616869;3;1;1;2;3;1;2;3;NA;NA;NA;NA;"cytosol";0,000208304402166366
"1707";1707;"Q9BZE1";"Q9BZE1";"Q9BZE1";"RM37_HUMAN";"39S ribosomal protein L37, mitochondrial";"MRPL37";5;8;0,000165637080396475;1;NA;3;4;1;NA;3;4;0,00011300073242718;NA;0,000312288527313801;0,000416003175081101;"mitochondrion, mitochondrial ribosome";0,000185159468592325
"1710";1710;"Q9BZI7";"Q9BZI7-1,Q9BZI7-2";"Q9BZI7-1,Q9BZI7-2";"REN3B_HUMAN";"Regulator of nonsense transcripts 3B";"UPF3B";2;3;2,71989460433653e-05;1;NA;NA;2;1;NA;NA;2;NA;NA;NA;NA;"exon-exon junction complex, cytosol, cytoplasm, nucleoplasm, nucleus";6,94348007221219e-05
"1711";1711;"Q9BZK7";"Q9BZK7";"Q9BZK7";"TBL1R_HUMAN";"F-box-like/WD repeat-containing protein TBL1XR1";"TBL1XR1";1;2;9,37146565035019e-05;1;1;0;0;1;1;0;0;0,000278984298541035;0,000125246075602433;NA;NA;"transcriptional repressor complex, nucleoplasm, spindle microtubule, nucleus";4,62898671480813e-05
"1713";1713;"Q9BZZ5";"Q9BZZ5-2";"Q9BZZ5-2";"API5_HUMAN";"Apoptosis inhibitor 5";"API5";9;26;0,000434560260066898;5;7;7;6;5;7;8;6;NA;NA;NA;NA;"cytoplasm, nucleus, spliceosomal complex";0,000601768272925057
"1714";1714;"Q9C005";"Q9C005";"Q9C005";"DPY30_HUMAN";"Protein dpy-30 homolog";"DPY30";2;7;0,000619256811936822;2;1;2;2;2;1;2;2;0,000965642622559542;0,000487700627724627;0,000889549138409009;0,000888734055855079;"Golgi apparatus, trans-Golgi network, nucleus, histone methyltransferase complex, Set1C/COMPASS complex";0,000162014535018284
