"";"X";"Protein.Acs";"Protein.G";"ID";"Description";"Gene";"Global.Peptide.Count";"Global.Spectra.Count";"Global.DNSAF";"Peptide.Count.P5134";"Peptide.Count.P5136";"Spectra.Count.P5134";"Spectra.Count.P5136";"DNSAF.P5134";"DNSAF.P5136";"Unspecific.Spectra.Count";"Go.Cc";"norm.sc"
"2076";2076;"Q9UPN3";"Q9UPN3-1";"MACF1_HUMAN";"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5";"MACF1";11;12;"4.81400873463426E-5";6;5;7;5;"0";"0";10;"actin cytoskeleton, ruffle membrane, microtubule, Golgi apparatus";0,000592592592592593
"2077";2077;"Q9UPN3";"Q9UPN3-2";"MACF1_HUMAN";"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5";"MACF1";1;1;"3.06950610072322E-6";0;1;0;1;"0";"0";4;"actin cytoskeleton, ruffle membrane, microtubule, Golgi apparatus";4,93827160493827e-05
"2078";2078;"Q9UPN3";"Q9UPN3-5";"MACF1_HUMAN";"Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5";"MACF1";3;4;"1.53840722429104E-5";1;2;1;3;"0";"0";9;"actin cytoskeleton, ruffle membrane, microtubule, Golgi apparatus";0,000197530864197531
"2081";2081;"Q9UPZ9";"Q9UPZ9-1";"ICK_HUMAN";"Serine/threonine-protein kinase ICK";"ICK";1;1;"3.13712404524223E-5";1;0;1;0;"0";"0";2;"intracellular membrane-bounded organelle, cytosol, nucleus";4,93827160493827e-05
"2085";2085;"Q9UQE7";"Q9UQE7";"SMC3_HUMAN";"Structural maintenance of chromosomes protein 3";"SMC3";6;6;"9.05077328856518E-5";6;0;6;0;"1.81931743169291E-4";"0";0;"nuclear matrix, nuclear meiotic cohesin complex, cytosol, chromatin, chromosome, centromeric region, nucleoplasm, spindle pole, lateral element, meiotic cohesin complex, basement membrane";0,000296296296296296
"2095";2095;"Q9Y2G1";"Q9Y2G1-2";"MRF_HUMAN";"Myelin gene regulatory factor";"MRF";4;5;"7.97479806847946E-5";0;4;0;5;"0";"0";0;"integral component of membrane, endoplasmic reticulum membrane, nucleus";0,000246913580246914
"2107";2107;"Q9Y3B3";"Q9Y3B3";"TMED7_HUMAN";"Transmembrane emp24 domain-containing protein 7";"TMED7";2;6;"4.91731745186778E-4";2;0;6;0;"9.88441658201015E-4";"0";0;"endoplasmic reticulum-Golgi intermediate compartment membrane, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum membrane, COPI vesicle coat, endoplasmic reticulum, COPII vesicle coat, integral component of membrane";0,000296296296296296
"2124";2124;"Q9Y4D8";"Q9Y4D8-4";"HECD4_HUMAN";"Probable E3 ubiquitin-protein ligase HECTD4";"HECTD4";6;6;"2.75645422727323E-5";0;6;0;6;"0";"0";0;"integral component of membrane, cytoplasm, nucleus";0,000296296296296296
"2139";2139;"Q9Y5L4";"Q9Y5L4";"TIM13_HUMAN";"Mitochondrial import inner membrane translocase subunit Tim13";"TIMM13";2;5;"9.66209744928406E-4";2;0;5;0;"0.00194220115295638";"0";0;"mitochondrial inner membrane, mitochondrial intermembrane space protein transporter complex";0,000246913580246914
"2140";2140;"Q9Y5M8";"Q9Y5M8";"SRPRB_HUMAN";"Signal recognition particle receptor subunit beta";"SRPRB";5;11;"7.45158068966925E-4";5;0;11;0;"0.00149785992977079";"0";0;"endoplasmic reticulum membrane, cytoplasmic microtubule, integral component of membrane";0,00054320987654321
"2145";2145;"Q9Y639";"Q9Y639-1,Q9Y639-2";"NPTN_HUMAN";"Neuroplastin";"NPTN";4;10;"2.30627954191454E-4";4;0;10;0;"0";"0";0;"presynaptic membrane, integral component of membrane";0,000493827160493827
"2146";2146;"Q9Y6F6";"Q9Y6F6-4";"MRVI1_HUMAN";"Protein MRVI1";"MRVI1";3;3;"6.22304581479312E-5";3;0;3;0;"0";"0";0;"platelet dense tubular network membrane, sarcoplasmic reticulum, integral component of membrane, perinuclear region of cytoplasm, endoplasmic reticulum membrane";0,000148148148148148
"2149";2149;"Q9Y6M5";"Q9Y6M5";"ZNT1_HUMAN";"Zinc transporter 1";"SLC30A1";4;7;"2.53463305868793E-4";4;0;7;0;"5.09492610144376E-4";"0";0;"Golgi apparatus, nuclear membrane, T-tubule, integral component of membrane, endoplasmic reticulum";0,000345679012345679
"2157";2157;"Q9Y6V0";"Q9Y6V0-1";"PCLO_HUMAN";"Protein piccolo";"PCLO";2;2;"8.76778682653972E-6";2;0;2;0;"0";"0";2;"cell junction, membrane, synapse, cytoskeleton, synaptic vesicle";9,87654320987654e-05
"2158";2158;"Q9Y6V0";"Q9Y6V0-6";"PCLO_HUMAN";"Protein piccolo";"PCLO";5;8;"3.09288858133055E-5";2;5;3;5;"0";"0";1;"cell junction, membrane, synapse, cytoskeleton, synaptic vesicle";0,000395061728395062
"2159";2159;"Q9Y6V0";"Q9Y6V0-5";"PCLO_HUMAN";"Protein piccolo";"PCLO";2;5;"2.19194670663493E-5";2;0;5;0;"0";"0";2;"cell junction, membrane, synapse, cytoskeleton, synaptic vesicle";0,000246913580246914
